carID,price
89856,inf
106581,inf
80886,inf
100174,inf
81376,inf
85391,inf
82175,inf
95250,inf
85071,inf
96210,inf
80317,inf
92731,inf
107704,inf
98302,inf
107055,inf
94621,inf
91709,inf
98193,inf
76189,inf
86871,inf
102917,inf
90923,inf
101603,inf
94196,inf
85174,inf
103370,inf
107877,inf
79567,inf
90091,inf
76169,inf
98708,inf
107347,inf
89583,inf
101591,inf
92160,inf
99676,inf
85354,inf
81900,inf
80345,inf
78509,inf
100872,inf
95087,inf
86027,inf
89135,inf
80557,inf
108092,inf
102672,inf
83022,inf
78398,inf
95889,inf
81117,inf
93730,inf
101380,inf
81772,inf
85304,inf
86107,inf
88696,inf
104350,inf
87331,inf
85206,inf
107445,inf
106539,inf
98712,inf
96875,inf
108464,inf
99890,inf
87771,inf
79442,inf
84170,inf
103045,inf
101544,inf
77350,inf
89225,inf
79565,inf
82849,inf
94360,inf
103040,inf
105101,inf
97077,inf
98674,inf
93447,inf
84951,inf
91953,inf
102101,inf
92604,inf
89010,inf
102729,inf
88024,inf
104367,inf
101230,inf
82524,inf
95279,inf
106098,inf
89749,inf
101277,inf
108016,inf
81259,inf
97434,inf
105289,inf
103379,inf
78317,inf
104166,inf
106660,inf
107490,inf
90684,inf
90032,inf
79481,inf
102524,inf
100778,inf
77810,inf
98979,inf
76558,inf
94550,inf
107246,inf
77429,inf
106105,inf
105213,inf
102747,inf
104958,inf
96036,inf
92310,inf
100837,inf
82858,inf
90119,inf
77304,inf
89011,inf
84623,inf
99665,inf
100592,inf
82623,inf
92035,inf
84305,inf
92903,inf
93398,inf
108067,inf
85062,inf
81727,inf
95637,inf
89690,inf
83240,inf
89711,inf
96945,inf
104924,inf
79633,inf
89582,inf
98080,inf
85992,inf
86712,inf
105767,inf
100590,inf
104574,inf
97246,inf
78141,inf
91590,inf
80767,inf
100344,inf
88987,inf
96479,inf
90598,inf
83880,inf
86802,inf
103078,inf
84736,inf
84196,inf
102062,inf
90110,inf
102907,inf
81776,inf
102431,inf
80442,inf
78656,inf
78537,inf
102511,inf
93612,inf
99284,inf
96315,inf
94305,inf
100636,inf
81816,inf
100352,inf
101476,inf
93392,inf
93995,inf
94261,inf
89117,inf
86506,inf
88456,inf
84134,inf
81088,inf
103960,inf
84925,inf
97306,inf
83752,inf
100696,inf
76472,inf
101128,inf
105932,inf
86416,inf
79616,inf
83395,inf
88734,inf
106676,inf
102442,inf
88761,inf
79708,inf
96808,inf
103755,inf
86273,inf
97635,inf
80797,inf
108000,inf
95126,inf
105187,inf
81613,inf
103906,inf
105729,inf
100637,inf
82861,inf
107823,inf
85274,inf
88926,inf
87871,inf
97970,inf
98044,inf
90277,inf
85647,inf
107447,inf
79418,inf
80383,inf
79894,inf
105875,inf
86032,inf
104423,inf
78437,inf
79480,inf
89973,inf
94007,inf
93952,inf
84548,inf
97885,inf
86571,inf
77839,inf
102201,inf
98731,inf
82395,inf
76816,inf
97956,inf
86012,inf
106393,inf
81832,inf
82787,inf
103974,inf
100725,inf
86552,inf
80174,inf
99189,inf
102543,inf
98518,inf
100334,inf
92673,inf
88008,inf
105207,inf
106462,inf
106106,inf
79705,inf
108193,inf
89668,inf
86435,inf
101281,inf
104753,inf
79004,inf
89732,inf
89201,inf
87282,inf
101589,inf
87352,inf
103388,inf
93619,inf
101941,inf
106533,inf
90018,inf
101265,inf
104255,inf
80093,inf
82433,inf
77254,inf
106400,inf
79847,inf
95735,inf
106733,inf
76318,inf
95966,inf
101690,inf
82845,inf
96266,inf
104175,inf
97347,inf
92730,inf
84738,inf
102596,inf
78356,inf
94062,inf
101662,inf
81715,inf
103046,inf
108133,inf
96302,inf
83859,inf
104815,inf
95903,inf
79683,inf
88888,inf
80529,inf
81898,inf
83435,inf
80448,inf
79241,inf
76056,inf
76342,inf
98238,inf
85878,inf
102846,inf
90215,inf
79635,inf
77561,inf
101151,inf
93594,inf
78703,inf
87596,inf
92572,inf
90757,inf
95881,inf
98008,inf
84805,inf
100888,inf
82504,inf
82177,inf
89472,inf
82301,inf
106483,inf
79808,inf
83412,inf
89386,inf
89889,inf
108249,inf
98252,inf
83525,inf
102595,inf
94255,inf
91259,inf
99539,inf
97379,inf
104452,inf
88479,inf
95424,inf
94732,inf
89025,inf
89497,inf
92405,inf
95346,inf
91337,inf
97739,inf
81087,inf
80661,inf
105537,inf
81073,inf
102770,inf
99299,inf
77528,inf
95278,inf
106536,inf
79421,inf
105026,inf
97887,inf
106163,inf
103242,inf
103098,inf
76195,inf
103418,inf
102091,inf
102341,inf
100315,inf
100377,inf
78857,inf
93748,inf
107891,inf
77063,inf
86916,inf
108347,inf
94475,inf
100383,inf
80618,inf
98926,inf
77228,inf
106915,inf
92594,inf
80745,inf
78361,inf
95725,inf
105171,inf
87007,inf
104121,inf
92877,inf
108335,inf
101357,inf
89325,inf
103144,inf
101413,inf
85182,inf
84097,inf
101970,inf
98315,inf
89048,inf
106141,inf
87105,inf
88472,inf
93361,inf
87040,inf
99831,inf
95677,inf
89770,inf
77371,inf
107143,inf
100271,inf
83905,inf
101531,inf
90617,inf
83895,inf
89453,inf
106012,inf
76381,inf
106986,inf
84143,inf
91665,inf
81350,inf
80422,inf
84794,inf
81156,inf
77082,inf
97356,inf
82730,inf
99244,inf
85538,inf
101585,inf
90288,inf
98799,inf
93547,inf
85142,inf
82012,inf
89654,inf
102304,inf
79288,inf
